content,label
억지설정 역겹다 그냥 접어라 끝나는게 재밌을듯,0
아무말 대잔치 이건 사년전에 본 단언데 아직도 쓰는새끼가 있냐 니 에미에비가 쓰디? 아 뒤졌냐 ㅋㅋ ㅈㅅ ㅎㅎ,0
"김사랑 연기가 매끄럽지가 않은거같어~ 이쁘다고하기엔 2프로 부족한듯하고, 청순하다고 하기에도 2프로 부족한듯하고, , 연기력은 22프로 부족한거같어요",1
근데 진짜 자살할생각이고 자살한 사람보면 자살을 암시하는 어떤 행동도 안하고 진짜 가던데...꼭 힘들다고 자살에 실패하는 사람들이 대부분 저렇게 티내고 시도하고 안죽던데...,1
정치 입문하는 줄알았네!ㅠ 한두군대도 아니고...,1
대깨문들 쯧쯧 평당원이 출세하고싶어 행동으로실천하나보네 전형적인 공산당이하는짖이지,0
마춤법 틀릴수도 잇지 게세끼야,0
저 새끼가 부산 협객 박현우햄이랑 술집에서 다이다이 뜬다?진짜 정색하고 말하는데 저 새끼 30초 안에 척추 접혀가지고 바닥에 똥싼다,0
그건 니가 개보지년이어서 그런거 아닐까?,0
이럴때 쓰라고 있는 국민청원이 아니잖아...,1
이성욱도 만만치않은 사람이라는걸 알고 깜짝놀란 1인ㅡ_ㅡ,1
과도원이바보냐 그런애들 만날자리엿으면 갈때부터 녹음준비하고 갓을거다 나같아도 이런 민감한 시기에 당연히 녹음 햇을거다 이상한게 변호사 데리고나간자체가 이해가전혀안되고 세시간이나 기다릴 정도면 친한 후배들은 맞는것같아 보이고 술이 만취되서 변호사까지 대동하면서 금품요구?말이되는 소릴 해야지 임사라는 변호사는 천리안이냐 과도원도 정말처신 못한다 개실망이다,0
머싫고 좋고이런거없었는대 근데 전부인한테 예의지킬필요는없지만 ㅠ 진짜좀 아닌듯,1
다썩어가는 건물에 내부가 개판이어도 강남 빌라는 비싸다.,0
일부러 누런색 안사고 회색 샀는데 회색이 더 많이 보이더라 ㅅㅂ,0
효성이누나를 공격해????,1
역시 여자는 젊고 싱싱한게 최고여 나이 30넘은 아줌매들은 쳐다도 보지 말그라잉 ~,0
지도 아니고 편하게 쇼핑하란다고 400만원 가까이 쓸어담는게 양심은 있는자의 컨셉인지.. 조작 아니라해도 욕먹을 행동이구만...,1
그래 그동안 아니꼽게 봤지만 그래도 아프다니까 치료에 전념해서 꼭 완쾌하길,1
"레시피가 마음에 들지 않고 본인들이 하고 싶은대로 하고 싶었다면, 우린 백대표 레시피를 따르지 않고 우리걸로 하겠다 우리가 하고 싶은대로 하겠다라고 하던지! 자기들 하고싶은대로 다~~하면서 백대표 백대표... 백대표후광으로 돈은벌고 싶고 돈안되고 시간 안되는건 하기싫고.. 정말 양심이 있는지.. 그러고서 나쁜것만 나가고 억울하고 부들부들 분하다고? 진짜 적반하장이네..",1
더 뒤져야해 개새끼들 대가리 다 박살나라,0
"아니 ㅆㅂ 그런 ""카더라""가 넘쳐난다고 그거에 대해서 혹시 댓글게이는 뭔가 아는거 있냐? 진짜냐? 하고 물어본 새끼한테 ""근거는?"" 이 지랄은 또 뭐야?",0
다스패치 차례군.....일베충들이 쉴드치던 연예인인데 조용한 은퇴로 문제가 해결될지 의문....,0
빨갱이 새끼들 중공군 때벌이같어 징한넘들,0
멤버 한명한명 극한의 컨셉충들ㅋㅋ 정형돈 살균제뿌리는거진짴ㅋㅋㅋ,0
석천이형 진짜 좋으신분 같은데 애들 입장에서는 게이삼촌이 입양한거에 대해서 부끄럽고 쪽팔릴수도 있을듯 싶어요. 저였으면 챙피해서 학교 못다녔어요.,0
나라에 큰일을 덮힐려고 한사람을 바닥까지 추락하게 만드는구나,1
나 남잔데 이런애들 정말 질떨어져보여서 극혐이야 .. 적당히해 눈버리고 더러우니까. 창.11녀야 뭐야? 여자답게 갖춰서 입고다녀 좀. 홀랑 벗어재낄만큼 돈이 궁하니? 언니가 좀줘?,0
달수형 돌아와요..!,1
남녀바뀌었으면 마스크 쿵쾅이들 떡밥 생겼다면서 우르를르르 몰려오겠짘ㅋㅋㄹㅇ,0
좆급식부터 철딱서니 없는 20대 초반 여자들이,0
남궁민은 어쩌고 ㅠㅠㅠ,1
설리 신기하다,1
돈은 관리 더잘하는 애들이 같는게 맞지 병신아,0
개.새. ㄱ 기,0
윤진이가 연기를 잘하는것임,1
형은 마약했지만 나는 안했고 우리가족은 평생 먹고 살만큼 건재해,0
미모도 그렇고 목소리도 그렇고 참 단아하고 아름다우십니다~,1
길용인 줄 알았음 ㅜㅜ,1
신다은 볼수록 심쿨매력,1
내가 틀니 극혐해서 틀니 놀리다가 30일 차단도 당해봤지만 넌 ㅁㅈㅎ 준다노친네 같은 컴맹 틀니 상대로 조립컴 추천하는거 아니다,0
애들이 엄마를 얼마나 찾았을까 이제 아이들한테 더 잘하세요,1
백종원 하는 프로그램은 조용할 날이 없구만,1
.... 틀딱이냐 ??갑자기 아이폰이 왜나와 ? 주진모 사건은 어떤 폰이던지 털리는건데 폰이 도용당한게 아니라계정이랑 비번이 도용당했자나이해못함 ?,0
아직도 약하냐?,1
날벼락맞아 삼대가 아작나야하는 쉐이들.....,1
누구 하나 잘되는 꼴을 못보는 현실 뭐 하나라도 나오기만 해라 하고 있는 듯,1
이래서 이재명이 되면 안된다는거다.,1
사랑아ㅜㅜ너가 휠체어타는 불구가 되더라도 결혼해줄게 걱정마 ㅎ,1
근데 그걸로 너처럼 불평하지 않는다. 돈도 많이 받는 새끼들이 나보다 더 널널하네 이런 생각 추호도 안든다고 ㅄ아.,0
부모찬스가 확실한 신분이면 하시고...아니면 뭐 군생활 꼬이는거지 ㅎㅎ 선임들 조져놓을텐데.,1
성룡딸우 컷트머리입니다ㅡ 금발이여친;;;;,1
미투충들아 언론에 놀아나는 개병신들 미투는 니미 좠투다,0
국민을 그만 속여 먹어라 이제 국민도 알건 다 안다 정의당에 정의 없고 민주당에 민주 없다는 것,1
누나 내 쥬예즤 주겅..,1
본인들이 한대잖니 누가 등떠밀었니절대 나오지 마라 꼴보기도 싫다 여론 간 보는것들 .. 여우같이 여론뒤에서 휴 살았다 하겠지 처벌받고 자숙해,1
정해인 너무 좋다좋다~~,1
전형적인 좌빨 보지식 논리네 ㅋㅋ,0
승리를 박살내는구나 불쌍하다ㅠ,1
낙태율 1위 강간무고1위 해외에서 백인너드만보면 다리벌리는 시간 세계 신기록 갱신등등,0
제발 사형시켜라.법이 지 랄같으니 이딴기사 보면 가해자년놈들보다 법을 법같이 안만들고 판결도 뭣같이 내리는개판사들이 더 열불난다,0
남아있는 가족을 위해서 비난의대상이 없어진만큼 멈춰주셨으면 합니다.그리고 다른 가해자들도 많잖아요?그사람들이 죄를 정당히 죗값받게 하는게 맞다고봅니다,1
39세라고 나와있구만 ㅡㅡ 양세종은 20대 아님???,1
사극보는 줄 알았네ㅋㅋ,1
솔직히 얼굴만알고 이름은 몰랐어요~어제 불청보면서 너무 이쁘시더라구요~미소가 예쁘시고 웃음이 많으시니 보면서 절로 웃게 되더라는..남자출연자분들 다 호감있으신듯ㅋㅋ어제 불청 경치도 좋고 이쁜 새친구에 국진.수지씨 결혼식 보면서 간만에 힐링했어요~나이드니 이런 프로가 재밌어지네요~^^,1
한국에서 많이 벌었으니..의리는 있는 분이네^^여의도 국회의원들은 기부 안하는지..ㅡ.ㅡ,1
"솔직히 안티는 아니지만 소녀시대를 좋아했던 사람으로배우는 안했으면..윤아, 서현, 수영씨 모두 할려면 조연부터 천천히...연기잘하는 다른 젊은 배우들이 안쓰럽소. 너무나 많은걸 가지고, 누리고, 운도 좋은 90년생 최수영 씨.",0
"성욕은 남자로써의 당연한 본능인데, 아무리 연예인이라지만 처음보는 남자한테 마약 받아먹은 여자도 문제가 있다고 봅니다. 벌을 주자고 하는 것은 좀 과한듯 싶어요..",0
시청률 대박 진혁이 너무 귀엽고 스윗해 박보검의 따뜻하고 설레는 눈빛만 봐도 진짜 설레요,1
아들은 장동건 닮고 딸은 고소영 닮아라....보기 좋습니다,1
강간모 자살 안 하는거보니 진짜 억울하긴 한가보네,0
상대남의 질사로 혼전임신~~~,1
아무리 그래도 47..은.,1
근데 왜 이렇게 오바하고 흥분하는 사람들이 많지~~~~~~,1
뭔가 재료부터 어려운 동남아 중국 유럽 요리를 방구석요리로 쉽고만만하게 만들어주시는 국내 세계 유일무이 하신분.. 정말로 고맙습니다,0
김지훈땜에 안보고 못보겠다 아까비,1
용준형은 좀 억울하겠네,1
오션 노래 넘좋았는데.,1
?? 그럼 강간하는남성이나 성추행하는 남성은? 왜 남자를 그런 범죄자로 비춰지게 만듬? 남혐아님? ㅋㅋ 븅,0
니기미 돈퍼붓고저정도못만들면개병신이지,0
감옥은 일게이가 간다...,0
이런 글에 관심 주니 기레기는 더 기레기가 되고 국민은 개 돼지가 되는 거다구속되서 심판 받는 중인데 거기서 비치된 만화를 보건 소설을 일건 잠을 자건 뭔 상관이냐ㅋㅋ진짜 죽을때까지 깔듯 한심한 기레기 ㅉㅉ,0
엄벌에 처해주세요~,1
아이유는 잔소리 시절이 좋았지 근데 그때 얼굴 크다고 개 욕처먹고 이후는 밀가루떡이 됐지,0
배윤경 예쁘다,1
차우찬은 그 얼굴로 어케 미인들이 달라붙는거지?,1
징역 6월이면 교도소에서 6개월 생활하는거죠?,1
요래요래 친한척해주다가 느슨해지면 핵 날릴것같은 불길한 예감,1
안써봤으면 걍 찌그러져있어~ 어쩌다 한두번 맛배기나 봐놓고 커브드 왜 사냐 이딴 소리 하면서 정신슨리하지말고,1
실제로 보면 별로일거같은 스탈 언뜻보면 괜찮아보이는데 자세히 뜯어보면 싼티남ㅋㅋ,1
예전에 뉴스에나왔잖아 횡단보도에서 담배피던 중국인반달한테 쳐맞아서 죽음,0
우리나라사람들이 대체로 사람을 잘믿어서 사기가 존나많음 전라도것들이 대부분 사기침ㅋ,0
박민정씨 잘 하셨어요~~ 속이 시원하네요ㅋㅋㅋ 이제야 탈퇴ㅡㅡ,1
여자가 돈을 그렇게 많이해서 뭐할려고 그러나 큰 마당에 오리라도 기르려고 하는건지.,1
ㅇㅈ 한국인이지만 한국놈들 잘해주면 권리로 알거나 이용해먹을려고 한다.일 하는거 보면 차라리 탈북민이 의리도 있고 강직함.중세시대 스웨덴 용병같다. 고용주가 잘해주면 고마워 할 줄 알고 자기 선을 잘 지켜준다. 이상있거나 뭐가 지시하지 않은 일 할려면 바로 해야할지 말아야할지 묻고 실행한다.그래서 더 호의를 주고 싶음.조선족은 그냥 개새끼고,0
저 아버지는 한국에 계속 살았다면 죽지않고 계속 살았을것이고 엄마는 아마 폭력으로 죽었을꺼다...,1
호구 인정이지 뭐.ㅋ 이런 걸로 국뽕 한사발 하는 인간들 많겠지,0
사진 전격공개라.ㅋㅋㅋ 별 궁금치도 않아요.~,1
ㅋㅋㅋ 명예훼손??? Sbs를 상대로 소송이라도 하세요....방송사가 증거없이 사진을 드리 밀겠어???,1
황철범이 어제 선글라스끼고 브라운색가죽자켓입은거 나만 멋있었나.... 살인마세키인데말야...,0
신혜만 보인다 넘 예쁘고 엠마 와 진짜 신비그자체두주연땜에 본다많이 나오구 진도 좀 나가자,1
쪼아쪼아~'~*^^*,1
나 이종석 좋아하는데 이뭐 병.. 신같은 기사좀 그만써라 이종석이 기레기들한테 밑보였나 연일 터지네 시발,0
사진좀 작작 좀 올려라...욕 먹기 딱 좋네...애엄마 됐으면 이제 좀 자중해라...맨날 심심하니???,1
잣같은 군대...용나온다..증말....ㅅㅂㅅㅂㅅㅂㅅㅂㅅㅂ잣같은 군바리 새리들....전쟁나면 뒤통수 조심해라...,0
왠 공익????????????,1
미국년인지 일본년인지 알수없다,0
게이야 용기사면 드래곤 사역하고있노?,0
김종인 눈~높음,1
좋은 기사 감사합니다,1
듣보들 기사에 그만나오고 이제 애나키우고 조용히살길,1
법부터가 지롤이네 법안 똑바로 안만드냐? 국개의원들..,0
보기좋은데 왜~?오구오구~~,1
이성경 스럽네 ~ 완전 똑띠!,1
엥 한국여자들이 보통 이혼할때 하는짓거리 아닌가? 여자들 왤케 열폭함??,0
일어난일은 이미 일어난일이다,1
군대나 가라~~빠숟니들 군대면제 시켜달라거 댓글 작업 하던데어이없네..,1
우익이라고 들었는데 ㅋㅋㅋㅋ ㅉㅉ 일본인인데 왜 한국에서까지 이 소식을 알아서 추카해줘야 하는지 이해가 1도 안갑니다 ??????,0
이 미국인색기 누가 궁금하다고 이딴 기사올리나,1
"다만 ~점, 집행유예 이런게 아니라 다행",1
엄마랑 똑같이 예쁘다 ㅠㅠ 좋은 사람들과 행복하게 살기를 바란다 ㅠ,1
발 빨구싶다.이뻐 핰,1
헐드라마 말아드시겠다,1
장규린가 볼때마다 김민교 와이프 생각나노,1
아...이름이 머냐 때밀이 타올도 아니고;;,1
나 정겨운팬이었는데.. 지금도 좋은데.. 우리미야가 뺏어갔엉 ㅠㅠ,1
송다은이 연애인이엇구나.... 그레이가 너무 눈이 낮네,1
연출과 연기가 너무 안습 주연배우가 아까움ㅋㅋ,1
77ㅑ~~~ 넘 좋다아ㅏ아ㅏ아 오래가세요!!,1
무슨 이유가있겠지… 잘해결되기를바래요,1
김흥국 아직 살아있네 조문도가고 쪽팔려서 길거리 다니겠는가 암튼 다음생에는 바람끼 같은거 하지맙시다,1
확!씨발년아,0
뮤지가 솔지를 이겼다고? 믿을수 없네.,1
샨샤댐은 철근 안빼먹었을까?,1
턱 보정물 빼라 제발이다,1
추한 문재인 밑닦기들,0
가난하면 무용도 못하고 대학도 못가고 집에만 있어야하나..가난한 애들이 돈가스 사먹는다고 신고했다던 기사 생각나네요. 집 어려워도 하고싶은게 있고 대학도 가고싶은건 본능인데 왜 욕하는지..그리고 강남 옛날에 뽕밭이었어요. 갑자기 비싸진거지 지금도 다 잘사는거 아니고 못사는 사람도 많고요. 강남옥탑방이 뭐가 문제인지 모르겠네요.,0
갑의 횡포,1
진짜 신기함 la에서도 양키스만 만나면 왜케 털리는지 이케 잘던지는데..,1
이런 사람들에게는 그냥 정의구현 고소가 답이다. 고소 당하기전까지는 끝까지 지가 뭘 잘못했는지 모르더라..합의같은거 좀 해주지말고...그래야 정신차리지,1
그냥 노래만 해줘요 ㅠㅠ,1
니가 늑대냐? 왜 울프(울부)짖어,1
40살에 폐경에 다리까지 노답이라이 ㅋㅋㅋ,1
예쁜 두 유전자가 아까워용 예쁜 2세가 빨리 찾아오길~~~~~,1
대구경북은 원래 병신이고 광주는 피해자라는 전라도 출신 백은종... ㅋㅋ,0
