No,hate,offensive,comment,
234,FALSE,TRUE,"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real",
235,FALSE,TRUE,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one.""",
236,FALSE,TRUE,"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;",
237,FALSE,TRUE,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;""",
238,FALSE,TRUE,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;",
239,FALSE,TRUE,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",
240,FALSE,TRUE,"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch",
241,FALSE,TRUE,"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",
242,FALSE,TRUE,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch",
243,FALSE,TRUE,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",
244,FALSE,TRUE,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad",
245,FALSE,TRUE,"""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;""",
246,FALSE,TRUE,"""@SukMySweetness: money only impress the simple broke bitches""",
247,FALSE,TRUE,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",
248,FALSE,TRUE,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;",
249,FALSE,TRUE,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",
250,FALSE,TRUE,"""@TayKnosBest: These hoes is crazy""",
251,FALSE,TRUE,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",
252,FALSE,TRUE,"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch.",
253,TRUE,TRUE,"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",
254,FALSE,TRUE,"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly",
255,FALSE,TRUE,"""@TheNymphoTweets: Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right",
256,FALSE,TRUE,"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",
257,TRUE,TRUE,"""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming",
258,TRUE,TRUE,"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",
259,FALSE,TRUE,"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5",
260,FALSE,TRUE,"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it",
261,TRUE,TRUE,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",
262,FALSE,TRUE,"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI",
263,FALSE,TRUE,"""@Thornton25: &#8220;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#8221; I can eat that shit forever lol"" and ever.",
264,FALSE,TRUE,"""@Tmacc_GFG: &#8220;@VoiceOfDStreetz: ""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;",
265,FALSE,TRUE,"""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;",
266,TRUE,TRUE,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout",
267,FALSE,TRUE,"""@TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner &#128175;&#128175; http://t.co/lt9LIJjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",
268,FALSE,TRUE,"""@TweetGameLazy: I can ride your bitch with no handle bars""",
269,FALSE,TRUE,"""@TyJonCuffee: And if you ain't a hoe get up out my traphoussseeeee""",
270,FALSE,FALSE,"""@UberFacts: 15 sad TV character deaths we're still bitter over... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0""ned stark was the man",
271,FALSE,TRUE,"""@UnHoly_Jack: These harbor bitches are all ""Party Bus hoes"""" Lol all?",
272,FALSE,TRUE,"""@Vbomb20: @Woodchuck20 pussy"" love it",
273,FALSE,TRUE,"""@VeronikaHumbert: Ultraviolence video, its coming you little bitch! #MTVHottest Lana Del Rey http://t.co/533fLbvWqh"" 

bitchy promo",
274,FALSE,TRUE,"""@VineForTheByrd: On my way to fuck your bitch https://t.co/4lMTFNL2iy""

LMFAO KITTYCOPTER",
275,FALSE,FALSE,"""@WBUR: A smuggler explains how he helped fighters along the ""Jihadi Highway"": http://t.co/UX4anxeAwd""",
276,FALSE,TRUE,"""@WBeezy_: ""@QuaTheGreat: Aww their avis look so cute together &#128145; http://t.co/9lPorCb8w0"" &#128128;&#128128;&#128128;"" do I gotta get Ike avi on this bitch ?",
277,FALSE,TRUE,"""@WBeezy_: ""@Run_DRC: Its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me""why ?",
278,FALSE,TRUE,"""@WannabeKanye: whys this bitch boosting herself http://t.co/uOd2f5WtKV""

Her size isn't exactly the most healthy tho",
279,FALSE,TRUE,"""@WitHaPrettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; Kim bye!!!",
280,FALSE,TRUE,"""@X_XPDOTJDOT: Damn near gotta protect my tweets.. stalkers being annoying"" you got that dope dick. Drive these bitches loco",
281,FALSE,TRUE,"""@XoJennyGirl: I'm making marack my girlfriend ."" @marackaf aye b you pullin hoes just like o taught you",
282,TRUE,TRUE,"""@XoXo__Angiee: Bruno fag boy"" you love me.",
283,FALSE,TRUE,"""@YEHits_Von: &#8220;@Run_DRC: I must be a bitch&#8221; you are &#128514;&#128514;&#128514; sike naw"" This why we always beefing &#128514;",
284,FALSE,FALSE,"""@Yankees: Down 6-1, #Yankees look to rally in the bottom of the 9th."" #RALLYCAP",
285,FALSE,TRUE,"""@YoungRicooo: &#8220;@WexicanAfro702: Don't take advantage of a nice person&#8221;@ hoes""@ everyjuan",
286,TRUE,TRUE,"""@YoungRicooo: Happy birthday bitch nigga @WexicanAfro702"" Thanks pal",
287,FALSE,TRUE,"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",
288,FALSE,TRUE,"""@YunGMiGo: @Shane_A1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca",
289,FALSE,TRUE,"""@ZoeBarton3: @h0rheyd ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""&#128563;&#128563;&#128563;&#128563;&#128563;",
290,TRUE,TRUE,"""@_BaDa_Bing: I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake..",
291,FALSE,TRUE,"""@_BeeDontCare My pussy still fresh"" &lt;----- something stank girls say.",
292,FALSE,TRUE,"""@_GeeWillikers_: Ass slapping is one the greatest things. Haha. &#128527;"" I slapped a girl on the ass. . She got mad I aint get pussy for a week",
293,FALSE,TRUE,"""@_TommyCollins: @WeAreRichnow @buffalobills yeah Texans are so much better you fucking retard"" I see that you're mad about this.",
294,TRUE,TRUE,"""@__MALIBUbarbie: Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE!"" ..looking like black&amp;milds out here",
295,FALSE,TRUE,"""@__Sugga: There's a lane some bitches need to stay in &#128526;"" the left n get right the fuck outta our face &#128557;&#128129;&#128536;",
296,FALSE,TRUE,"""@__sneakyb: I hate when boys deny that they have bitches &#128080;&#128553;"" smh",
297,TRUE,TRUE,"""@__taradise__: Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!",
298,FALSE,TRUE,"""@__youreWelcome: Im a boss ass bitch"" ...that needs to sit in a corner",
299,FALSE,TRUE,"""@_iwantfranny: He's a hoe , I can't""",
300,FALSE,TRUE,"""@_prettyflvck0: Me And Paul Thinkin Bout Gettin Rentals For Da Weekend &#128665;&#128168;&#128168;""oooh shit bitches betta stay out da streets",
301,FALSE,TRUE,"""@_rapdreams: bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. &#128564;""",
302,TRUE,TRUE,"""@_simplycaitlin: why do my friends hate me"" because you a ratchet hoe..",
303,TRUE,TRUE,"""@adriwadrri: No love for these fuck niggas"" hoes*",
304,FALSE,TRUE,"""@airmaxlad1: Hot meat http://t.co/BRz8Imk5vK"" sexy as fuck scally lad. I would love to meet him and his trainers.",
305,FALSE,TRUE,"""@airmaxlad1: Sniff http://t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah.",
306,FALSE,TRUE,"""@alejandra_p13: These bitches love Sosa""",
307,FALSE,TRUE,"""@alexissixela__: &#8220;@white_thunduh: I legit watched it for about 30 or 40 seconds &#128529;&#8221;SO DID I WTF"" prob cause were retarded smh",
308,FALSE,TRUE,"""@allisonnamaya_: What should I name my cat, ideas?"" Mr pussy",
309,FALSE,TRUE,"""@altosteel115: http://t.co/tM28mh5XG2"" woof woof. Sexy thug boy scally.",
310,FALSE,TRUE,"""@ambitiousBree: @_1nonlykeisha u see the damn phone ringing? &#128547;&#128530;&#128542;"" when you married bitches makes demands!!!! You haven't called me",
311,FALSE,TRUE,"""@analicialouise: Tevin is my favorite sophomore I think he's so funny"" Hes really not. Lmaoo hes a little hoe",
312,FALSE,TRUE,"""@angelenagoley: 10 sex positions http://t.co/nt3PABMWsm http://t.co/JmHZ8Sczf0""naw this what u call fucking the soul outta bitch &#128557;",
313,TRUE,TRUE,"""@ashlingwilde: @ItsNotAdam is bored supposed to be cute, you faggot?"" Sometimes",
314,FALSE,FALSE,"""@ayyee_ceee_: One mans trash &#128686; is another mans treasure &#127942;""",
315,FALSE,TRUE,"""@babineaux_: I don't got no type. Bad bitches is the only thing I like"" *Iongotnotype",
316,TRUE,TRUE,"""@bigbootybishopp: @white_thunduh lassen cc , the coach wants me"" i feel it youll get more my nig no doubt",
317,FALSE,TRUE,"""@bleedingtrap: god teeth , gold chain
white bitches , cocaine""",
318,TRUE,TRUE,"""@cheetahBluntz_: Its me hoe, its me hoe&#128129;"" shhhhh",
319,FALSE,TRUE,"""@chieflottahoes: In D.C., we call them rollers, in Chiraq we call them thots."" All across America they have been known as a hoe.",
320,FALSE,TRUE,"""@clayton_jenn99: I'm gonna miss that bitch of a bus driver...""no you won't. Don't lie",
321,FALSE,TRUE,"""@coltforty2Gone: hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone &#128293;&#128293;&#128293;"" ON. MY. SOUL!",
322,FALSE,TRUE,"""@complex_uk: Ashley Young has tried to deny that bird s*** landed in his mouth ---&gt; http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM"" hahaha",
323,FALSE,TRUE,"""@datFullerkid: @TreVaughnLG yall both gimped up??"" Ain't tht a bitch huh lol",
324,FALSE,TRUE,"""@deepthroatMike: ""@Boys_South: Take me for a ride &#128525;&#128139; http://t.co/H5mAtjYfGA""#redneck"" woof woof",
325,TRUE,TRUE,"""@demi_eggleton: oh my god I love Victoria Mitchell"" all my bitches love me",
326,FALSE,TRUE,"""@djsliime: That long distance shit wack I knew the bitch was cheating""- uh oh",
327,FALSE,TRUE,"""@fIirting: HE'S DOING IT RIGHT &#128525;&#128120;&#128158; http://t.co/JZKkiVUVjC"" no bitches smh",
328,FALSE,TRUE,"""@fatboyswagg347: they BAN dat pussy for life &amp; he gotta pay 2.5 millon dollar fine""",
329,TRUE,TRUE,"""@fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" @dylan72892",
330,FALSE,FALSE,"""@g0rillaz0e: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals"" @peta",
331,FALSE,TRUE,"""@glowstruck: But a nigga gon be a nigga, be a nigga."" You sound fuckin retarded",
332,FALSE,FALSE,"""@greggutfeld: a video an entire media will likely mock. http://t.co/XFr1cRXWSm"" i am such a crybaby",
333,FALSE,TRUE,"""@gurl_Im_Angie: @ItsKiaraaaa @WestYourMajesty I'm not even shy stfu"" kikis mom: Hi angelique 
Angelique: Smiles *Dips cracker in soup*",
334,FALSE,TRUE,"""@haitian__goLd: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &#128514;&#128514;&#128514;&#128514;",
335,FALSE,TRUE,"""@hazelebaby: Karma is a bitch #Damn #GodProtectsHisAngels &#128588;""

*sips tea*",
336,FALSE,TRUE,"""@hornyjhb: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA"" fuck yeah",
337,FALSE,FALSE,"""@hxhassan: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https://t.co/ZmloKfWDQl""",
338,FALSE,TRUE,"""@iAMPickUpLines: You can call me Fireman cause I turn the hoes on.""",
339,FALSE,TRUE,"""@iCrawley: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God",
340,FALSE,TRUE,"""@iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that",
341,FALSE,TRUE,"""@iLGDaily: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?",
342,FALSE,FALSE,"""@iTrapWatermelon: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://t.co/JbnoNM3N1P""",
343,FALSE,TRUE,"""@irlfatty: my pussy sweet like watermelon http://t.co/SKlPh3TtoG""

Thotermelon",
344,FALSE,TRUE,"""@itscoleharmon_: When twitter rappers dm me their trash links http://t.co/35nMR4AUQg""",
345,FALSE,TRUE,"""@jSadass: loud bitches annoy me""",
346,FALSE,TRUE,"""@jacaxeltlu: Eventually every bitch turns into that hoe."" # Truuu",
347,FALSE,TRUE,"""@jaimescudi_: ""@Tonybthrz_: ""@jaimescudi_: I swear if oomf try talking to me tomorrow.."" @"" @BarackObama"" pussy",
348,FALSE,TRUE,"""@jama_jam: You bitches be pretending to be TF crazy.."" You ain't never lied...",
349,FALSE,TRUE,"""@jasmyncyniquee: @white_thunduh k bye hoe"" um bye ..",
350,TRUE,TRUE,"""@jayswaggkillah: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!",
351,TRUE,TRUE,"""@jboii2: ima keep on giving these pussy ass niggas ah reason to hate !""",
352,FALSE,FALSE,"""@jethromass: Photo: http://t.co/CxRs5BVhPw"" he is in sole heaven",
353,TRUE,TRUE,"""@jgabsss: Stacey Dash won &#128166; http://t.co/PDLG46rjOL"" baddest bitch evaaaa",
354,FALSE,TRUE,"""@juicyyyjayyyy: Side bitch Sunday &#128514;&#128514;&#128514;"" &#128514;&#128514;&#128514;",
355,FALSE,TRUE,"""@k_eazy26: Facts what baldheaded bitch made this shit. &#128074;&#128074;&#128555;&#128530; http://t.co/fDYojpT9Xg""

Lmao &#128553;&#128514;",
356,FALSE,TRUE,"""@kayreneeee_: Fuck wit us and then we tweakin hoe"" shmurda!",
357,FALSE,FALSE,"""@kazooook: We actin like it's the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT""
&#128123;spook",
358,FALSE,TRUE,"""@kikiSTFU: I'll break that lil bitch neck and won't even feel sorry about it"" Savage",
359,FALSE,TRUE,"""@leikant: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO"" love me some kinky scallies",
360,TRUE,TRUE,"""@likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",
361,FALSE,TRUE,"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""",
362,FALSE,TRUE,"""@lildurk_: I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn",
363,FALSE,TRUE,"""@marackaf: &#8220;@white_thunduh: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard",
364,FALSE,TRUE,"""@maybe6789: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9"" now this is a crazy party I would love to attend.",
365,FALSE,FALSE,"""@metroadlib: colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao",
366,FALSE,TRUE,"""@michelle_westt: Facts ""@POONsoaker: Only the dudes with hoes say they don't got hoes&#8221;"" @J_Austin12",
367,FALSE,TRUE,"""@midyWIDEY_: I'm rea start smacking bitches period !"" Bluffin at its best",
368,FALSE,TRUE,"""@molssyo: Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:",
369,FALSE,TRUE,"""@molssyo: One of us is on drugs, and its me but you're still wrong &#128514; @currieburry"" hahahahahahah im a bitch sometimes (:",
370,TRUE,TRUE,"""@morgandaylee: I'm feeling pretty fuckin ghetto"" Smh",
371,FALSE,FALSE,"""@nohands_24: ""@20ToLife_: ""@nohands_24: ""@DejaaLeeann_: @B_Coleman2 swears I'm #1 man"" easily"" easily"" behind Austin"" nip?",
372,FALSE,TRUE,"""@obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW"" what the fuck hahahahah",
373,FALSE,FALSE,"""@oldpicsarchive: H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT"" #History #Photography",
374,FALSE,TRUE,"""@ortiz_jaylene: All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)",
375,FALSE,TRUE,"""@ozzie_garza: @white_thunduh I'm about to cool faggot chill"" tf is cool nigga",
376,FALSE,TRUE,"""@ozzie_garza: @white_thunduh I'm so sure bitch"" frfr tf",
377,FALSE,TRUE,"""@poppunksucks: Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet.",
378,FALSE,TRUE,"""@queendulaaa: Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;"" AND I'M LIKE... #WWYD",
379,FALSE,TRUE,"""@realFORTES: Grudges are for weirdos""and bitches",
380,TRUE,FALSE,"""@rhythmixx_: I told Mariam to but cigarettes for her birthday""

You also called me trash rn",
381,FALSE,FALSE,"""@riananewman: @22EdHam brownies tonight"" what kind?!?!",
382,FALSE,TRUE,"""@roLLYuP23: No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol",
383,TRUE,TRUE,"""@ronald_iongi: Ummmmmm okay http://t.co/4BVLsci5K5"" you got hoes from left to right &#128514;&#128514; do yah thang!",
384,FALSE,TRUE,"""@royalswagg_: using y=mx+b to find the slope of that ass""",
385,FALSE,FALSE,"""@rugbysocklad: Fit lads! Nice gear! http://t.co/ThnXX1lC1M"" these scally lads n trainers would get it",
386,FALSE,TRUE,"""@rugbysocklad: Hell yeah bro! http://t.co/9yIb45UD6c"" fuck yeah sexy scally lad in hot gear",
